     82.37.121.50,
     82.37.121.50,
     165.91.71.82,
     203.162.165.11,
     128.194.216.28,
     128.194.111.175,
     128.194.216.28,
     128.194.220.39,
     165.91.70.83,
     128.194.141.129,
     165.91.240.209,
     165.91.240.209,
     61.0.200.117,
     61.0.200.117,
     61.0.200.117,
     165.91.174.150,
     165.91.148.81,
     128.194.25.165,
     128.194.25.165,
     4.34.138.5,
     165.91.241.7,
     165.91.241.7,
     165.91.241.7,
     165.91.241.7,
     165.91.241.7,
     165.91.166.84,
202.88.154.177,     202.88.154.177,
     130.74.134.118,
143.89.38.36     143.89.188.5,
143.89.38.36,     143.89.188.5,
172.20.132.56,  ,   155.69.5.222 Mon 05th Jan,2004 06:26 am
172.20.132.56,  ,   155.69.5.222 Mon 05th Jan,2004 06:26 am
172.20.132.56,  ,   155.69.5.222 Mon 05th Jan,2004 06:27 am
,  ,   202.63.167.25 Mon 05th Jan,2004 08:23 am
,  ,   202.63.167.25 Mon 05th Jan,2004 08:38 am
unknown,  ,   203.197.42.2 Mon 05th Jan,2004 08:39 am
unknown,  ,   203.197.42.2 Mon 05th Jan,2004 08:43 am
203.115.79.159,  ,   203.115.79.159 Mon 05th Jan,2004 08:53 am
153.11.103.12,  ,   203.115.114.66 Mon 05th Jan,2004 09:04 am
155.69.193.104,  ,   155.69.5.223 Mon 05th Jan,2004 09:33 am
155.69.193.104,  ,   155.69.5.223 Mon 05th Jan,2004 09:34 am
155.69.193.104,  ,   155.69.5.223 Mon 05th Jan,2004 09:38 am
,  ,   210.212.97.131 Mon 05th Jan,2004 09:54 am
,  ,   24.62.47.8 Mon 05th Jan,2004 10:08 am
172.16.2.30,  ,   61.17.31.2 Mon 05th Jan,2004 10:09 am
172.16.2.30,  ,   61.17.31.2 Mon 05th Jan,2004 10:17 am
172.16.200.36,  ,   210.212.194.30 Mon 05th Jan,2004 10:22 am
203.129.224.252,  ,   203.129.230.9 Mon 05th Jan,2004 10:22 am
10.100.5.11,   unknown,   203.199.51.149 Mon 05th Jan,2004 10:29 am
10.100.5.11,   unknown,   203.199.51.149 Mon 05th Jan,2004 10:30 am
10.100.5.11,   unknown,   203.199.51.149 Mon 05th Jan,2004 10:30 am
10.100.5.11,   unknown,   203.199.51.149 Mon 05th Jan,2004 10:32 am
10.100.5.11,   unknown,   203.199.51.149 Mon 05th Jan,2004 10:32 am
203.129.224.252,  ,   203.129.230.9 Mon 05th Jan,2004 10:35 am
203.129.224.252,  ,   203.129.230.9 Mon 05th Jan,2004 10:42 am
90.0.7.2,  ,   203.129.194.20 Mon 05th Jan,2004 10:46 am
,  ,   202.9.162.66 Mon 05th Jan,2004 10:50 am
210.212.196.7,  ,   210.212.196.14 Mon 05th Jan,2004 10:52 am
10.100.63.194,  ,   202.138.119.193 Mon 05th Jan,2004 11:10 am
10.100.63.194,  ,   202.138.119.193 Mon 05th Jan,2004 11:13 am
,  ,   203.94.237.231 Mon 05th Jan,2004 11:28 am
,  ,   61.11.10.184 Mon 05th Jan,2004 11:31 am
172.16.1.54,  ,   61.17.14.162 Mon 05th Jan,2004 11:43 am
10.13.101.7,   unknown,   203.199.51.149 Mon 05th Jan,2004 11:47 am
10.6.201.2,   10.6.101.11,   203.199.51.149 Mon 05th Jan,2004 11:50 am
172.16.1.25,  ,   61.17.14.162 Mon 05th Jan,2004 11:56 am
,  ,   128.61.62.77 Mon 05th Jan,2004 12:03 pm
172.16.1.17,  ,   61.17.14.162 Mon 05th Jan,2004 12:11 pm
192.168.0.4,  ,   202.141.116.66 Mon 05th Jan,2004 12:33 pm
192.168.6.108,  ,   202.160.172.10 Mon 05th Jan,2004 12:40 pm
,  ,   220.226.51.28 Mon 05th Jan,2004 12:50 pm
10.100.89.35,  ,   202.138.119.197 Mon 05th Jan,2004 12:53 pm
,  ,   210.212.158.6 Mon 05th Jan,2004 01:01 pm
172.17.99.10,  ,   202.71.136.46 Mon 05th Jan,2004 01:04 pm
172.16.1.23,  ,   61.17.14.162 Mon 05th Jan,2004 01:06 pm
61.95.184.114,  ,   61.95.184.101 Mon 05th Jan,2004 01:06 pm
192.168.1.39,  ,   202.160.172.2 Mon 05th Jan,2004 01:09 pm
172.16.8.6,  ,   203.129.203.75 Mon 05th Jan,2004 01:17 pm
,  ,   219.65.82.66 Mon 05th Jan,2004 01:26 pm
,  ,   219.65.34.148 Mon 05th Jan,2004 01:28 pm
155.69.193.104,  ,   155.69.5.223 Mon 05th Jan,2004 01:34 pm
,  ,   61.17.11.103 Mon 05th Jan,2004 01:41 pm
202.141.81.145,  ,   202.141.80.19 Mon 05th Jan,2004 01:53 pm
172.16.1.23,  ,   61.17.14.162 Mon 05th Jan,2004 01:54 pm
10.6.1.90,   10.6.101.11,   203.199.51.149 Mon 05th Jan,2004 01:56 pm
202.51.78.101,  ,   202.51.78.5 Mon 05th Jan,2004 02:00 pm
10.10.3.3,  ,   203.199.160.129 Mon 05th Jan,2004 02:06 pm
10.10.3.3,  ,   203.199.160.129 Mon 05th Jan,2004 02:07 pm
192.168.10.92,  ,   203.199.146.111 Mon 05th Jan,2004 02:22 pm
,  ,   219.65.88.65 Mon 05th Jan,2004 02:25 pm
10.3.203.58,   10.3.26.2,   203.199.51.149 Mon 05th Jan,2004 02:32 pm
,  ,   203.195.201.29 Mon 05th Jan,2004 02:32 pm
,  ,   61.11.18.232 Mon 05th Jan,2004 02:34 pm
10.3.203.14,   unknown,   203.199.51.149 Mon 05th Jan,2004 02:38 pm
,  ,   61.95.214.221 Mon 05th Jan,2004 02:40 pm
10.3.203.25,   10.3.26.2,   203.199.81.149 Mon 05th Jan,2004 02:42 pm
,  ,   202.160.169.116 Mon 05th Jan,2004 02:59 pm
172.16.1.18,  ,   61.17.14.162 Mon 05th Jan,2004 03:22 pm
10.100.5.11,   unknown,   203.199.81.149 Mon 05th Jan,2004 03:28 pm
,  ,   61.11.30.203 Mon 05th Jan,2004 03:36 pm
10.7.69.2,  ,   210.212.68.21 Mon 05th Jan,2004 03:37 pm
202.51.78.112,  ,   202.51.78.5 Mon 05th Jan,2004 03:47 pm
192.168.1.66,  ,   210.18.40.215 Mon 05th Jan,2004 03:48 pm
,  ,   203.199.151.165 Mon 05th Jan,2004 03:56 pm
172.17.99.10,  ,   202.71.136.46 Mon 05th Jan,2004 04:05 pm
10.100.63.43,  ,   202.138.119.193 Mon 05th Jan,2004 04:10 pm
172.31.77.22,  ,   203.200.95.130 Mon 05th Jan,2004 04:33 pm
172.31.77.22,  ,   203.200.95.130 Mon 05th Jan,2004 04:38 pm
192.168.6.103,  ,   202.160.172.10 Mon 05th Jan,2004 04:39 pm
10.2.202.34,   10.2.20.6,   203.199.51.149 Mon 05th Jan,2004 04:40 pm
,  ,   220.224.9.213 Mon 05th Jan,2004 04:54 pm
,  ,   210.212.165.130 Mon 05th Jan,2004 05:11 pm
,  ,   202.9.138.63 Mon 05th Jan,2004 05:12 pm
172.16.4.82,  ,   61.8.137.2 Mon 05th Jan,2004 05:29 pm
,  ,   202.9.138.33 Mon 05th Jan,2004 05:29 pm
,  ,   220.224.23.72 Mon 05th Jan,2004 05:32 pm
192.168.6.117,  ,   202.160.172.10 Mon 05th Jan,2004 05:34 pm
,  ,   61.1.98.185 Mon 05th Jan,2004 05:43 pm
192.168.13.31,   unknown,   203.199.81.149 Mon 05th Jan,2004 05:44 pm
172.20.132.56,  ,   155.69.5.235 Mon 05th Jan,2004 05:55 pm
203.196.130.114,  ,   203.196.130.114 Mon 05th Jan,2004 05:56 pm
172.20.132.56,  ,   155.69.5.235 Mon 05th Jan,2004 05:56 pm
172.20.132.56,  ,   155.69.5.235 Mon 05th Jan,2004 05:56 pm
,  ,   61.1.146.162 Mon 05th Jan,2004 05:57 pm
,  ,   61.1.146.162 Mon 05th Jan,2004 05:58 pm
,  ,   203.199.32.88 Mon 05th Jan,2004 06:14 pm
192.168.9.238,  ,   210.212.165.132 Mon 05th Jan,2004 06:16 pm
,  ,   61.3.194.1 Mon 05th Jan,2004 06:26 pm
10.13.101.6,   unknown,   203.199.51.149 Mon 05th Jan,2004 06:26 pm
192.168.0.50,  ,   202.160.165.170 Mon 05th Jan,2004 06:30 pm
,  ,   219.65.81.121 Mon 05th Jan,2004 06:31 pm
,  ,   202.9.138.24 Mon 05th Jan,2004 06:35 pm
10.112.1.1,   unknown,   203.199.51.149 Mon 05th Jan,2004 06:43 pm
,  ,   61.1.180.215 Mon 05th Jan,2004 06:57 pm
,  ,   220.224.34.90 Mon 05th Jan,2004 07:07 pm
,  ,   61.1.110.9 Mon 05th Jan,2004 07:17 pm
,  ,   61.1.110.9 Mon 05th Jan,2004 07:17 pm
,  ,   61.1.110.9 Mon 05th Jan,2004 07:20 pm
,  ,   220.224.49.193 Mon 05th Jan,2004 07:26 pm
,  ,   61.11.22.116 Mon 05th Jan,2004 07:29 pm
203.196.130.114,  ,   203.196.130.114 Mon 05th Jan,2004 07:29 pm
,  ,   210.212.97.131 Mon 05th Jan,2004 07:35 pm
203.187.199.201,  ,   203.187.199.201 Mon 05th Jan,2004 07:44 pm
172.18.4.52,  ,   203.124.137.119 Mon 05th Jan,2004 07:45 pm
10.4.200.75,   10.4.11.25,   203.199.51.149 Mon 05th Jan,2004 07:47 pm
10.13.101.5,   unknown,   203.199.51.149 Mon 05th Jan,2004 07:48 pm
,  ,   61.11.10.184 Mon 05th Jan,2004 07:51 pm
219.65.53.247,  ,   219.65.53.247 Mon 05th Jan,2004 07:51 pm
,  ,   61.95.214.20 Mon 05th Jan,2004 07:54 pm
203.94.234.57,  ,   203.94.234.57 Mon 05th Jan,2004 08:10 pm
,  ,   61.95.214.208 Mon 05th Jan,2004 08:10 pm
,  ,   193.220.224.6 Mon 05th Jan,2004 08:20 pm
172.16.4.82,  ,   61.8.137.2 Mon 05th Jan,2004 08:23 pm
172.16.0.85,  ,   61.95.144.78 Mon 05th Jan,2004 08:23 pm
10.0.2.96,  ,   202.56.245.166 Mon 05th Jan,2004 08:26 pm
203.94.218.176,  ,   203.94.218.176 Mon 05th Jan,2004 08:34 pm
,  ,   219.65.94.53 Mon 05th Jan,2004 08:40 pm
202.141.81.137,  ,   202.141.80.19 Mon 05th Jan,2004 08:42 pm
,  ,   66.98.128.63 Mon 05th Jan,2004 08:44 pm
,  ,   220.224.31.247 Mon 05th Jan,2004 08:53 pm
10.100.63.88,  ,   202.138.119.193 Mon 05th Jan,2004 08:53 pm
210.212.196.63,  ,   210.212.196.14 Mon 05th Jan,2004 08:53 pm
10.5.11.3,   unknown,   203.199.81.149 Mon 05th Jan,2004 08:58 pm
10.13.101.20,   unknown,   203.199.51.149 Mon 05th Jan,2004 09:05 pm
203.129.224.252,  ,   203.129.230.9 Mon 05th Jan,2004 09:07 pm
,  ,   220.226.54.187 Mon 05th Jan,2004 09:09 pm
,  ,   61.1.106.211 Mon 05th Jan,2004 09:14 pm
10.2.202.82,   10.2.20.6,   203.199.51.149 Mon 05th Jan,2004 09:26 pm
10.4.202.40,   10.4.11.25,   203.199.81.149 Mon 05th Jan,2004 09:40 pm
10.7.69.2,  ,   210.212.68.21 Mon 05th Jan,2004 09:42 pm
,  ,   220.224.9.117 Mon 05th Jan,2004 09:43 pm
203.129.224.252,  ,   203.129.230.9 Mon 05th Jan,2004 09:45 pm
,  ,   61.1.74.219 Mon 05th Jan,2004 09:58 pm
,  ,   61.1.188.100 Mon 05th Jan,2004 10:09 pm
,  ,   61.1.188.100 Mon 05th Jan,2004 10:13 pm
172.16.1.31,  ,   61.17.14.162 Mon 05th Jan,2004 10:14 pm
,  ,   61.1.188.100 Mon 05th Jan,2004 10:15 pm
,  ,   61.1.188.100 Mon 05th Jan,2004 10:15 pm
,  ,   203.88.131.57 Mon 05th Jan,2004 10:26 pm
10.129.187.17,   unknown,   203.199.51.149 Mon 05th Jan,2004 10:33 pm
172.16.1.32,  ,   61.17.14.162 Mon 05th Jan,2004 10:36 pm
10.4.200.75,   10.4.11.25,   203.199.51.149 Mon 05th Jan,2004 10:37 pm
,  ,   61.1.84.135 Mon 05th Jan,2004 10:42 pm
10.9.202.33,   10.9.11.16,   203.199.51.149 Mon 05th Jan,2004 10:55 pm
,  ,   203.94.213.123 Mon 05th Jan,2004 10:56 pm
202.79.44.137,  ,   202.79.62.15 Mon 05th Jan,2004 10:58 pm
10.9.202.33,   10.9.11.16,   203.199.81.149 Mon 05th Jan,2004 11:09 pm
,  ,   219.65.33.94 Mon 05th Jan,2004 11:10 pm
,  ,   219.65.33.94 Mon 05th Jan,2004 11:12 pm
10.9.3.92,   10.9.11.16,   203.199.81.149 Mon 05th Jan,2004 11:12 pm
,  ,   66.66.13.193 Mon 05th Jan,2004 11:24 pm
,  ,   61.1.74.130 Mon 05th Jan,2004 11:31 pm
192.168.5.8,   203.145.163.165,   203.145.163.165 Mon 05th Jan,2004 11:35 pm
,  ,   61.0.114.51 Mon 05th Jan,2004 11:38 pm
,  ,   61.1.36.78 Mon 05th Jan,2004 11:44 pm
172.16.2.11,   210.7.76.226,   210.7.76.226 Mon 05th Jan,2004 11:48 pm
10.13.234.12,   10.13.101.15,   203.199.51.149 Mon 05th Jan,2004 11:49 pm
10.7.11.4,   unknown,   203.199.51.149 Mon 05th Jan,2004 11:54 pm
,  ,   203.94.199.90 Mon 05th Jan,2004 11:55 pm
,  ,   203.88.128.50 Tue 06th Jan,2004 12:20 am
,  ,   61.1.105.81 Tue 06th Jan,2004 12:24 am
,  ,   61.1.36.89 Tue 06th Jan,2004 12:47 am
10.7.11.4,   unknown,   203.199.81.149 Tue 06th Jan,2004 12:50 am
10.7.11.4,   unknown,   203.199.81.149 Tue 06th Jan,2004 12:50 am
,  ,   203.94.213.46 Tue 06th Jan,2004 12:57 am
,  ,   203.94.213.46 Tue 06th Jan,2004 01:03 am
10.4.201.31,   10.4.11.25,   203.199.51.149 Tue 06th Jan,2004 01:08 am
10.9.2.51,   unknown,   203.199.51.149 Tue 06th Jan,2004 01:08 am
10.0.0.104,  ,   61.11.17.165 Tue 06th Jan,2004 01:16 am
,  ,   61.1.49.223 Tue 06th Jan,2004 01:26 am
,  ,   210.214.71.58 Tue 06th Jan,2004 01:41 am
10.13.101.10,   unknown,   203.199.81.149 Tue 06th Jan,2004 03:14 am
,  ,   133.145.228.12 Tue 06th Jan,2004 06:42 am
172.20.132.56,  ,   155.69.5.222 Tue 06th Jan,2004 07:00 am
172.20.132.56,  ,   155.69.5.222 Tue 06th Jan,2004 07:00 am
172.20.132.56,  ,   155.69.5.222 Tue 06th Jan,2004 07:01 am
155.69.27.22,  ,   155.69.5.222 Tue 06th Jan,2004 07:23 am
,  ,   219.65.84.111 Tue 06th Jan,2004 07:24 am
10.5.201.81,   10.5.11.1,   203.199.51.149 Tue 06th Jan,2004 08:38 am
,  ,   202.41.82.34 Tue 06th Jan,2004 10:28 am
,  ,   210.212.97.131 Tue 06th Jan,2004 10:41 am
,  ,   210.212.99.60 Tue 06th Jan,2004 10:59 am
10.7.24.2,  ,   210.212.68.21 Tue 06th Jan,2004 11:38 am
,  ,   210.212.165.130 Tue 06th Jan,2004 11:59 am
10.113.142.80,   unknown,   203.199.51.149 Tue 06th Jan,2004 12:02 pm
10.113.142.80,   unknown,   203.199.51.149 Tue 06th Jan,2004 12:02 pm
10.113.142.80,   unknown,   203.199.51.149 Tue 06th Jan,2004 12:02 pm
10.113.142.80,   unknown,   203.199.51.149 Tue 06th Jan,2004 12:02 pm
10.113.142.80,   unknown,   203.199.51.149 Tue 06th Jan,2004 12:02 pm
10.113.142.80,   unknown,   203.199.51.149 Tue 06th Jan,2004 12:02 pm
10.113.142.80,   unknown,   203.199.51.149 Tue 06th Jan,2004 12:02 pm
,  ,   203.129.225.227 Tue 06th Jan,2004 12:07 pm
10.113.142.81,   unknown,   203.199.81.149 Tue 06th Jan,2004 12:18 pm
203.129.231.194,  ,   203.129.230.9 Tue 06th Jan,2004 12:30 pm
,  ,   219.65.186.127 Tue 06th Jan,2004 12:31 pm
192.168.7.167,  ,   210.212.165.133 Tue 06th Jan,2004 12:41 pm
202.51.78.215,  ,   202.51.78.5 Tue 06th Jan,2004 12:49 pm
10.13.217.12,   10.13.101.15,   203.199.81.149 Tue 06th Jan,2004 12:57 pm
10.13.217.12,   10.13.101.15,   203.199.81.149 Tue 06th Jan,2004 12:57 pm
10.13.217.12,   10.13.101.15,   203.199.81.149 Tue 06th Jan,2004 12:57 pm
10.13.217.12,   10.13.101.15,   203.199.81.149 Tue 06th Jan,2004 12:57 pm
10.13.217.12,   10.13.101.15,   203.199.81.149 Tue 06th Jan,2004 12:57 pm
202.51.78.232,  ,   202.51.78.5 Tue 06th Jan,2004 12:58 pm
192.168.253.159,  ,   210.212.166.134 Tue 06th Jan,2004 01:06 pm
202.88.179.70,  ,   202.88.179.70 Tue 06th Jan,2004 01:16 pm
,  ,   61.11.103.18 Tue 06th Jan,2004 01:17 pm
172.24.1.230,  ,   202.160.169.119 Tue 06th Jan,2004 02:02 pm
,  ,   203.199.87.69 Tue 06th Jan,2004 02:16 pm
,  ,   202.134.189.44 Tue 06th Jan,2004 02:37 pm
10.5.1.51,   10.5.11.3,   203.199.51.149 Tue 06th Jan,2004 02:42 pm
10.5.201.30,   10.5.11.1,   203.199.81.149 Tue 06th Jan,2004 02:43 pm
10.5.201.30,   10.5.11.1,   203.199.51.149 Tue 06th Jan,2004 02:43 pm
,  ,   62.234.132.33 Tue 06th Jan,2004 02:48 pm
172.24.7.18,  ,   202.160.169.119 Tue 06th Jan,2004 02:50 pm
192.168.10.92,  ,   203.199.146.111 Tue 06th Jan,2004 03:06 pm
10.101.1.11,   unknown,   203.199.81.149 Tue 06th Jan,2004 03:07 pm
172.16.1.39,  ,   61.17.14.162 Tue 06th Jan,2004 03:45 pm
,  ,   61.11.21.37 Tue 06th Jan,2004 03:50 pm
192.168.10.92,  ,   203.199.146.111 Tue 06th Jan,2004 03:51 pm
10.6.201.67,   10.6.101.11,   203.199.81.149 Tue 06th Jan,2004 04:06 pm
10.6.201.67,   10.6.101.11,   203.199.81.149 Tue 06th Jan,2004 04:06 pm
172.16.1.44,  ,   61.17.14.162 Tue 06th Jan,2004 04:06 pm
10.0.2.30,  ,   203.196.172.27 Tue 06th Jan,2004 04:06 pm
,  ,   212.72.18.67 Tue 06th Jan,2004 04:07 pm
10.6.201.67,   10.6.101.11,   203.199.81.149 Tue 06th Jan,2004 04:07 pm
172.16.1.44,  ,   61.17.14.162 Tue 06th Jan,2004 04:10 pm
172.16.1.44,  ,   61.17.14.162 Tue 06th Jan,2004 04:10 pm
,  ,   64.140.49.69 Tue 06th Jan,2004 04:13 pm
10.2.230.117,  ,   156.24.1.33 Tue 06th Jan,2004 04:33 pm
10.8.0.90,   unknown,   203.199.81.149 Tue 06th Jan,2004 04:34 pm
10.0.2.30,  ,   203.196.172.27 Tue 06th Jan,2004 04:35 pm
,  ,   203.189.240.5 Tue 06th Jan,2004 05:06 pm
,  ,   203.189.240.5 Tue 06th Jan,2004 05:09 pm
172.16.200.36,  ,   210.212.194.30 Tue 06th Jan,2004 05:34 pm
192.168.254.128,  ,   210.212.184.242 Tue 06th Jan,2004 05:36 pm
,  ,   203.124.142.17 Tue 06th Jan,2004 05:38 pm
,  ,   202.62.86.36 Tue 06th Jan,2004 05:40 pm
,  ,   61.17.14.4 Tue 06th Jan,2004 05:51 pm
,  ,   61.17.14.4 Tue 06th Jan,2004 05:52 pm
10.4.202.60,   10.4.11.25,   203.199.81.149 Tue 06th Jan,2004 05:55 pm
,  ,   61.17.14.4 Tue 06th Jan,2004 06:00 pm
,  ,   220.224.4.116 Tue 06th Jan,2004 06:01 pm
10.3.203.58,   10.3.26.2,   203.199.81.149 Tue 06th Jan,2004 06:07 pm
219.65.55.213,  ,   219.65.55.213 Tue 06th Jan,2004 06:18 pm
,  ,   203.124.152.140 Tue 06th Jan,2004 06:21 pm
,  ,   210.214.144.32 Tue 06th Jan,2004 06:24 pm
10.0.0.117,  ,   210.212.185.162 Tue 06th Jan,2004 06:28 pm
,  ,   210.214.144.32 Tue 06th Jan,2004 06:29 pm
10.13.235.10,   10.13.101.15,   203.199.81.149 Tue 06th Jan,2004 06:36 pm
10.13.235.10,   10.13.101.15,   203.199.81.149 Tue 06th Jan,2004 06:38 pm
,  ,   61.0.118.39 Tue 06th Jan,2004 06:40 pm
10.13.101.2,   10.13.101.15,   203.199.51.149 Tue 06th Jan,2004 06:49 pm
,  ,   61.1.115.52 Tue 06th Jan,2004 06:49 pm
10.3.3.38,   unknown,   203.199.81.149 Tue 06th Jan,2004 06:51 pm
10.3.3.38,   unknown,   203.199.81.149 Tue 06th Jan,2004 06:51 pm
10.3.3.38,   unknown,   203.199.51.149 Tue 06th Jan,2004 06:51 pm
10.13.101.7,   unknown,   203.199.81.149 Tue 06th Jan,2004 06:51 pm
,  ,   61.17.13.5 Tue 06th Jan,2004 06:57 pm
,  ,   202.41.106.101 Tue 06th Jan,2004 07:02 pm
,  ,   202.56.210.197 Tue 06th Jan,2004 07:09 pm
10.13.101.4,   unknown,   203.199.81.149 Tue 06th Jan,2004 07:15 pm
10.13.101.4,   unknown,   203.199.81.149 Tue 06th Jan,2004 07:15 pm
10.13.101.4,   unknown,   203.199.81.149 Tue 06th Jan,2004 07:15 pm
10.13.101.4,   unknown,   203.199.81.149 Tue 06th Jan,2004 07:15 pm
10.13.101.4,   unknown,   203.199.81.149 Tue 06th Jan,2004 07:17 pm
10.13.101.4,   unknown,   203.199.81.149 Tue 06th Jan,2004 07:19 pm
153.11.103.12,  ,   203.115.114.66 Tue 06th Jan,2004 07:23 pm
,  ,   61.1.101.92 Tue 06th Jan,2004 07:24 pm
,  ,   220.224.31.220 Tue 06th Jan,2004 07:24 pm
,  ,   202.9.162.66 Tue 06th Jan,2004 07:25 pm
,  ,   61.95.240.30 Tue 06th Jan,2004 07:28 pm
172.16.0.89,  ,   61.95.144.78 Tue 06th Jan,2004 07:40 pm
10.13.101.5,   unknown,   203.199.81.149 Tue 06th Jan,2004 07:41 pm
192.168.13.35,   unknown,   203.199.51.149 Tue 06th Jan,2004 07:55 pm
192.168.13.35,   unknown,   203.199.51.149 Tue 06th Jan,2004 07:55 pm
192.168.13.35,   unknown,   203.199.81.149 Tue 06th Jan,2004 07:55 pm
172.20.132.56,  ,   155.69.5.235 Tue 06th Jan,2004 07:58 pm
172.20.132.56,  ,   155.69.5.235 Tue 06th Jan,2004 07:58 pm
10.13.101.5,   unknown,   203.199.81.149 Tue 06th Jan,2004 07:59 pm
10.100.63.28,  ,   202.138.119.193 Tue 06th Jan,2004 08:03 pm
10.100.63.28,  ,   202.138.119.193 Tue 06th Jan,2004 08:07 pm
,  ,   219.65.94.72 Tue 06th Jan,2004 08:11 pm
,  ,   61.11.108.98 Tue 06th Jan,2004 08:13 pm
,  ,   61.95.139.181 Tue 06th Jan,2004 08:20 pm
172.23.16.17,   172.23.253.5,   202.71.136.46 Tue 06th Jan,2004 08:27 pm
10.8.202.51,   10.8.11.15,   203.199.81.149 Tue 06th Jan,2004 08:32 pm
,  ,   210.212.89.4 Tue 06th Jan,2004 08:37 pm
10.100.63.28,  ,   202.138.119.193 Tue 06th Jan,2004 08:38 pm
,  ,   61.95.137.228 Tue 06th Jan,2004 08:39 pm
,  ,   219.65.88.119 Tue 06th Jan,2004 08:51 pm
,  ,   61.1.18.51 Tue 06th Jan,2004 08:54 pm
61.17.38.22,  ,   61.17.38.22 Tue 06th Jan,2004 08:56 pm
,  ,   61.95.148.42 Tue 06th Jan,2004 08:59 pm
10.8.202.51,   10.8.11.15,   203.199.81.149 Tue 06th Jan,2004 09:05 pm
,  ,   61.1.180.130 Tue 06th Jan,2004 09:06 pm
10.13.101.20,   unknown,   203.199.81.149 Tue 06th Jan,2004 09:08 pm
,  ,   203.88.131.12 Tue 06th Jan,2004 09:25 pm
10.3.203.14,   10.3.26.2,   203.199.81.149 Tue 06th Jan,2004 09:30 pm
10.2.1.31,   unknown,   203.199.81.149 Tue 06th Jan,2004 09:38 pm
10.2.1.31,   unknown,   203.199.81.149 Tue 06th Jan,2004 09:38 pm
,  ,   202.41.82.35 Tue 06th Jan,2004 09:42 pm
,  ,   217.37.221.177 Tue 06th Jan,2004 09:44 pm
,  ,   213.231.98.132 Tue 06th Jan,2004 09:45 pm
10.4.202.60,   10.4.11.25,   203.199.51.149 Tue 06th Jan,2004 09:46 pm
10.4.202.60,   10.4.11.25,   203.199.81.149 Tue 06th Jan,2004 09:46 pm
10.4.202.60,   10.4.11.25,   203.199.51.149 Tue 06th Jan,2004 09:46 pm
10.100.63.59,  ,   202.138.119.193 Tue 06th Jan,2004 09:51 pm
,  ,   203.90.77.1 Tue 06th Jan,2004 09:55 pm
10.0.20.84,   210.212.138.25,   210.212.140.30 Tue 06th Jan,2004 09:57 pm
,  ,   219.65.88.156 Tue 06th Jan,2004 10:00 pm
10.2.1.31,   unknown,   203.199.81.149 Tue 06th Jan,2004 10:00 pm
,  ,   61.11.16.101 Tue 06th Jan,2004 10:01 pm
,  ,   210.212.97.131 Tue 06th Jan,2004 10:01 pm
10.13.236.18,   10.13.101.15,   203.199.81.149 Tue 06th Jan,2004 10:07 pm
10.13.236.18,   10.13.101.15,   203.199.81.149 Tue 06th Jan,2004 10:07 pm
,  ,   203.88.159.99 Tue 06th Jan,2004 10:20 pm
,  ,   61.1.49.163 Tue 06th Jan,2004 10:21 pm
10.13.31.16,   unknown,   203.199.81.149 Tue 06th Jan,2004 10:51 pm
10.13.31.16,   unknown,   203.199.51.149 Tue 06th Jan,2004 10:51 pm
10.13.31.16,   unknown,   203.199.51.149 Tue 06th Jan,2004 10:51 pm
203.94.234.138,  ,   203.94.234.138 Tue 06th Jan,2004 10:55 pm
203.129.224.250,  ,   203.129.230.9 Tue 06th Jan,2004 10:59 pm
203.129.224.250,  ,   203.129.230.9 Tue 06th Jan,2004 11:09 pm
,  ,   210.214.20.195 Tue 06th Jan,2004 11:13 pm
,  ,   61.0.209.93 Tue 06th Jan,2004 11:15 pm
172.31.80.56,  ,   203.200.95.130 Tue 06th Jan,2004 11:17 pm
,  ,   61.1.104.107 Tue 06th Jan,2004 11:17 pm
,  ,   219.65.35.16 Tue 06th Jan,2004 11:21 pm
,  ,   219.65.35.16 Tue 06th Jan,2004 11:24 pm
,  ,   219.65.35.16 Tue 06th Jan,2004 11:26 pm
,  ,   202.41.106.101 Tue 06th Jan,2004 11:51 pm
219.65.46.30,  ,   219.65.46.30 Tue 06th Jan,2004 11:54 pm
10.86.3.230,  ,   212.98.201.1 Tue 06th Jan,2004 11:59 pm
,  ,   61.1.106.138 Wed 07th Jan,2004 01:02 am
,  ,   203.94.213.153 Wed 07th Jan,2004 01:10 am
,  ,   61.1.25.172 Wed 07th Jan,2004 01:20 am
,  ,   61.95.212.185 Wed 07th Jan,2004 01:30 am
10.13.101.12,   unknown,   203.199.81.149 Wed 07th Jan,2004 01:49 am
,  ,   198.81.26.70 Wed 07th Jan,2004 01:57 am
,  ,   210.214.173.179 Wed 07th Jan,2004 02:44 am
192.168.13.35,   unknown,   203.199.81.149 Wed 07th Jan,2004 05:55 am
192.168.13.35,   unknown,   203.199.81.149 Wed 07th Jan,2004 06:13 am
192.168.13.35,   unknown,   203.199.81.149 Wed 07th Jan,2004 06:14 am
192.168.9.15,  ,   210.212.244.130 Wed 07th Jan,2004 07:45 am
,  ,   202.53.82.26 Wed 07th Jan,2004 08:51 am
10.13.227.22,   10.13.101.15,   203.199.81.149 Wed 07th Jan,2004 09:17 am
,  ,   24.65.105.90 Wed 07th Jan,2004 09:19 am
,  ,   202.9.130.42 Wed 07th Jan,2004 09:49 am
,  ,   219.65.32.84 Wed 07th Jan,2004 10:28 am
